candidate_id,job_id,label
cand_4926,job_4926,0
cand_4927,job_4927,0
cand_4928,job_4928,0
cand_4929,job_4929,0
cand_4930,job_4930,0
cand_4931,job_4931,1
cand_4932,job_4932,0
cand_4933,job_4933,0
cand_4934,job_4934,0
cand_4935,job_4935,1
cand_4936,job_4936,1
cand_4937,job_4937,1
cand_4938,job_4938,1
cand_4939,job_4939,1
cand_4940,job_4940,1
cand_4941,job_4941,0
cand_4942,job_4942,1
cand_4943,job_4943,1
cand_4944,job_4944,0
cand_4945,job_4945,0
cand_4946,job_4946,1
cand_4947,job_4947,1
cand_4948,job_4948,1
cand_4949,job_4949,0
cand_4950,job_4950,0
cand_4951,job_4951,0
cand_4952,job_4952,0
cand_4953,job_4953,1
cand_4954,job_4954,0
cand_4955,job_4955,0
cand_4956,job_4956,0
cand_4957,job_4957,1
cand_4958,job_4958,0
cand_4959,job_4959,1
cand_4960,job_4960,1
cand_4961,job_4961,0
cand_4962,job_4962,0
cand_4963,job_4963,1
cand_4964,job_4964,1
cand_4965,job_4965,0
cand_4966,job_4966,1
cand_4967,job_4967,0
cand_4968,job_4968,0
cand_4969,job_4969,0
cand_4970,job_4970,0
cand_4971,job_4971,0
cand_4972,job_4972,1
cand_4973,job_4973,1
cand_4974,job_4974,0
cand_4975,job_4975,0
cand_4976,job_4976,1
cand_4977,job_4977,0
cand_4978,job_4978,1
cand_4979,job_4979,1
cand_4980,job_4980,1
cand_4981,job_4981,1
cand_4982,job_4982,1
cand_4983,job_4983,0
cand_4984,job_4984,0
cand_4985,job_4985,0
cand_4986,job_4986,0
cand_4987,job_4987,0
cand_4988,job_4988,0
cand_4989,job_4989,1
cand_4990,job_4990,0
cand_4991,job_4991,1
cand_4992,job_4992,1
cand_4993,job_4993,1
cand_4994,job_4994,1
cand_4995,job_4995,1
cand_4996,job_4996,0
cand_4997,job_4997,0
cand_4998,job_4998,0
cand_4999,job_4999,1
cand_5000,job_5000,0
cand_5001,job_5001,0
cand_5002,job_5002,1
cand_5003,job_5003,1
cand_5004,job_5004,1
cand_5005,job_5005,1
cand_5006,job_5006,1
cand_5007,job_5007,1
cand_5008,job_5008,0
cand_5009,job_5009,1
cand_5010,job_5010,1
cand_5011,job_5011,0
cand_5012,job_5012,1
cand_5013,job_5013,1
cand_5014,job_5014,1
cand_5015,job_5015,0
cand_5016,job_5016,0
cand_5017,job_5017,0
cand_5018,job_5018,0
cand_5019,job_5019,1
cand_5020,job_5020,0
cand_5021,job_5021,1
cand_5022,job_5022,1
cand_5023,job_5023,1
cand_5024,job_5024,1
cand_5025,job_5025,0
cand_5026,job_5026,1
cand_5027,job_5027,1
cand_5028,job_5028,0
cand_5029,job_5029,1
cand_5030,job_5030,1
cand_5031,job_5031,1
cand_5032,job_5032,1
cand_5033,job_5033,0
cand_5034,job_5034,1
cand_5035,job_5035,1
cand_5036,job_5036,1
cand_5037,job_5037,0
cand_5038,job_5038,0
cand_5039,job_5039,1
cand_5040,job_5040,1
cand_5041,job_5041,0
cand_5042,job_5042,0
cand_5043,job_5043,1
cand_5044,job_5044,0
cand_5045,job_5045,1
cand_5046,job_5046,0
cand_5047,job_5047,0
cand_5048,job_5048,0
cand_5049,job_5049,1
cand_5050,job_5050,1
cand_5051,job_5051,1
cand_5052,job_5052,1
cand_5053,job_5053,1
cand_5054,job_5054,1
cand_5055,job_5055,0
cand_5056,job_5056,0
cand_5057,job_5057,0
cand_5058,job_5058,0
cand_5059,job_5059,1
cand_5060,job_5060,1
cand_5061,job_5061,0
cand_5062,job_5062,0
cand_5063,job_5063,0
cand_5064,job_5064,1
cand_5065,job_5065,1
cand_5066,job_5066,0
cand_5067,job_5067,0
cand_5068,job_5068,0
cand_5069,job_5069,1
cand_5070,job_5070,0
cand_5071,job_5071,0
cand_5072,job_5072,1
cand_5073,job_5073,0
cand_5074,job_5074,1
cand_5075,job_5075,1
cand_5076,job_5076,1
cand_5077,job_5077,0
cand_5078,job_5078,1
cand_5079,job_5079,1
cand_5080,job_5080,1
cand_5081,job_5081,1
cand_5082,job_5082,1
cand_5083,job_5083,1
cand_5084,job_5084,0
cand_5085,job_5085,0
cand_5086,job_5086,0
cand_5087,job_5087,0
cand_5088,job_5088,1
cand_5089,job_5089,0
cand_5090,job_5090,1
cand_5091,job_5091,1
cand_5092,job_5092,0
cand_5093,job_5093,1
cand_5094,job_5094,1
cand_5095,job_5095,0
cand_5096,job_5096,0
cand_5097,job_5097,1
cand_5098,job_5098,0
cand_5099,job_5099,0
cand_5100,job_5100,0
cand_5101,job_5101,1
cand_5102,job_5102,0
cand_5103,job_5103,1
cand_5104,job_5104,1
cand_5105,job_5105,1
cand_5106,job_5106,1
cand_5107,job_5107,0
cand_5108,job_5108,1
cand_5109,job_5109,0
cand_5110,job_5110,0
cand_5111,job_5111,1
cand_5112,job_5112,1
cand_5113,job_5113,1
cand_5114,job_5114,1
cand_5115,job_5115,0
cand_5116,job_5116,0
cand_5117,job_5117,1
cand_5118,job_5118,1
cand_5119,job_5119,1
cand_5120,job_5120,1
cand_5121,job_5121,1
cand_5122,job_5122,1
cand_5123,job_5123,0
cand_5124,job_5124,1
cand_5125,job_5125,1
cand_5126,job_5126,1
cand_5127,job_5127,0
cand_5128,job_5128,0
cand_5129,job_5129,1
cand_5130,job_5130,1
cand_5131,job_5131,1
cand_5132,job_5132,1
cand_5133,job_5133,0
cand_5134,job_5134,0
cand_5135,job_5135,0
cand_5136,job_5136,1
cand_5137,job_5137,1
cand_5138,job_5138,0
cand_5139,job_5139,0
cand_5140,job_5140,0
cand_5141,job_5141,0
cand_5142,job_5142,1
cand_5143,job_5143,1
cand_5144,job_5144,0
cand_5145,job_5145,0
cand_5146,job_5146,0
cand_5147,job_5147,1
cand_5148,job_5148,1
cand_5149,job_5149,1
cand_5150,job_5150,1
cand_5151,job_5151,0
cand_5152,job_5152,1
cand_5153,job_5153,1
cand_5154,job_5154,1
cand_5155,job_5155,1
cand_5156,job_5156,1
cand_5157,job_5157,1
cand_5158,job_5158,0
cand_5159,job_5159,0
cand_5160,job_5160,0
cand_5161,job_5161,0
cand_5162,job_5162,1
cand_5163,job_5163,0
cand_5164,job_5164,0
cand_5165,job_5165,1
cand_5166,job_5166,0
cand_5167,job_5167,0
cand_5168,job_5168,1
cand_5169,job_5169,1
cand_5170,job_5170,0
cand_5171,job_5171,1
cand_5172,job_5172,0
cand_5173,job_5173,0
cand_5174,job_5174,1
cand_5175,job_5175,1
cand_5176,job_5176,1
cand_5177,job_5177,1
cand_5178,job_5178,0
cand_5179,job_5179,1
cand_5180,job_5180,1
cand_5181,job_5181,0
cand_5182,job_5182,1
cand_5183,job_5183,0
cand_5184,job_5184,1
cand_5185,job_5185,0
cand_5186,job_5186,0
cand_5187,job_5187,1
cand_5188,job_5188,0
cand_5189,job_5189,0
cand_5190,job_5190,1
cand_5191,job_5191,1
cand_5192,job_5192,0
cand_5193,job_5193,1
cand_5194,job_5194,0
cand_5195,job_5195,0
cand_5196,job_5196,0
cand_5197,job_5197,0
cand_5198,job_5198,0
cand_5199,job_5199,1
cand_5200,job_5200,1
cand_5201,job_5201,0
cand_5202,job_5202,1
cand_5203,job_5203,1
cand_5204,job_5204,0
cand_5205,job_5205,0
cand_5206,job_5206,1
cand_5207,job_5207,0
cand_5208,job_5208,1
cand_5209,job_5209,1
cand_5210,job_5210,1
cand_5211,job_5211,1
cand_5212,job_5212,1
cand_5213,job_5213,0
cand_5214,job_5214,0
cand_5215,job_5215,1
cand_5216,job_5216,1
cand_5217,job_5217,1
cand_5218,job_5218,1
cand_5219,job_5219,1
cand_5220,job_5220,0
cand_5221,job_5221,1
cand_5222,job_5222,0
cand_5223,job_5223,1
cand_5224,job_5224,1
cand_5225,job_5225,0
cand_5226,job_5226,1
cand_5227,job_5227,0
cand_5228,job_5228,0
cand_5229,job_5229,0
cand_5230,job_5230,0
cand_5231,job_5231,1
cand_5232,job_5232,1
cand_5233,job_5233,1
cand_5234,job_5234,1
cand_5235,job_5235,0
cand_5236,job_5236,0
cand_5237,job_5237,1
cand_5238,job_5238,1
cand_5239,job_5239,0
cand_5240,job_5240,1
cand_5241,job_5241,0
cand_5242,job_5242,1
cand_5243,job_5243,1
cand_5244,job_5244,0
cand_5245,job_5245,1
cand_5246,job_5246,1
cand_5247,job_5247,0
cand_5248,job_5248,1
cand_5249,job_5249,1
cand_5250,job_5250,0
cand_5251,job_5251,0
cand_5252,job_5252,0
cand_5253,job_5253,1
cand_5254,job_5254,0
cand_5255,job_5255,0
cand_5256,job_5256,1
cand_5257,job_5257,0
cand_5258,job_5258,1
cand_5259,job_5259,0
cand_5260,job_5260,1
cand_5261,job_5261,0
cand_5262,job_5262,0
cand_5263,job_5263,1
cand_5264,job_5264,1
cand_5265,job_5265,0
cand_5266,job_5266,0
cand_5267,job_5267,0
cand_5268,job_5268,0
cand_5269,job_5269,0
cand_5270,job_5270,0
cand_5271,job_5271,0
cand_5272,job_5272,1
cand_5273,job_5273,1
cand_5274,job_5274,0
cand_5275,job_5275,0
cand_5276,job_5276,1
cand_5277,job_5277,0
cand_5278,job_5278,0
cand_5279,job_5279,0
cand_5280,job_5280,1
cand_5281,job_5281,1
cand_5282,job_5282,1
cand_5283,job_5283,0
cand_5284,job_5284,1
cand_5285,job_5285,0
cand_5286,job_5286,1
cand_5287,job_5287,1
cand_5288,job_5288,1
cand_5289,job_5289,0
cand_5290,job_5290,0
cand_5291,job_5291,0
cand_5292,job_5292,1
cand_5293,job_5293,1
cand_5294,job_5294,0
cand_5295,job_5295,0
cand_5296,job_5296,0
cand_5297,job_5297,0
cand_5298,job_5298,1
cand_5299,job_5299,0
cand_5300,job_5300,0
cand_5301,job_5301,1
cand_5302,job_5302,1
cand_5303,job_5303,1
cand_5304,job_5304,1
cand_5305,job_5305,0
cand_5306,job_5306,0
cand_5307,job_5307,0
cand_5308,job_5308,1
cand_5309,job_5309,1
cand_5310,job_5310,0
cand_5311,job_5311,0
cand_5312,job_5312,0
cand_5313,job_5313,0
cand_5314,job_5314,1
cand_5315,job_5315,1
cand_5316,job_5316,0
cand_5317,job_5317,1
cand_5318,job_5318,0
cand_5319,job_5319,0
cand_5320,job_5320,1
cand_5321,job_5321,0
cand_5322,job_5322,0
cand_5323,job_5323,1
cand_5324,job_5324,1
cand_5325,job_5325,1
cand_5326,job_5326,1
cand_5327,job_5327,0
cand_5328,job_5328,0
cand_5329,job_5329,1
cand_5330,job_5330,1
cand_5331,job_5331,1
cand_5332,job_5332,1
cand_5333,job_5333,0
cand_5334,job_5334,1
cand_5335,job_5335,0
cand_5336,job_5336,0
cand_5337,job_5337,0
cand_5338,job_5338,0
cand_5339,job_5339,0
cand_5340,job_5340,0
cand_5341,job_5341,0
cand_5342,job_5342,0
cand_5343,job_5343,0
cand_5344,job_5344,1
cand_5345,job_5345,0
cand_5346,job_5346,1
cand_5347,job_5347,0
cand_5348,job_5348,1
cand_5349,job_5349,0
cand_5350,job_5350,1
cand_5351,job_5351,0
cand_5352,job_5352,1
cand_5353,job_5353,1
cand_5354,job_5354,0
cand_5355,job_5355,1
cand_5356,job_5356,1
cand_5357,job_5357,0
cand_5358,job_5358,0
cand_5359,job_5359,1
cand_5360,job_5360,1
cand_5361,job_5361,1
cand_5362,job_5362,1
cand_5363,job_5363,1
cand_5364,job_5364,0
cand_5365,job_5365,0
cand_5366,job_5366,0
cand_5367,job_5367,1
cand_5368,job_5368,1
cand_5369,job_5369,1
cand_5370,job_5370,0
cand_5371,job_5371,0
cand_5372,job_5372,0
cand_5373,job_5373,1
cand_5374,job_5374,0
cand_5375,job_5375,1
cand_5376,job_5376,0
cand_5377,job_5377,1
cand_5378,job_5378,0
cand_5379,job_5379,1
cand_5380,job_5380,1
cand_5381,job_5381,0
cand_5382,job_5382,0
cand_5383,job_5383,0
cand_5384,job_5384,0
cand_5385,job_5385,1
cand_5386,job_5386,1
cand_5387,job_5387,1
cand_5388,job_5388,1
cand_5389,job_5389,1
cand_5390,job_5390,0
cand_5391,job_5391,0
cand_5392,job_5392,1
cand_5393,job_5393,0
cand_5394,job_5394,1
cand_5395,job_5395,1
cand_5396,job_5396,0
cand_5397,job_5397,1
cand_5398,job_5398,0
cand_5399,job_5399,0
cand_5400,job_5400,0
cand_5401,job_5401,0
cand_5402,job_5402,1
cand_5403,job_5403,1
cand_5404,job_5404,1
cand_5405,job_5405,1
cand_5406,job_5406,1
cand_5407,job_5407,0
cand_5408,job_5408,0
cand_5409,job_5409,1
cand_5410,job_5410,0
cand_5411,job_5411,1
cand_5412,job_5412,1
cand_5413,job_5413,0
cand_5414,job_5414,1
cand_5415,job_5415,1
cand_5416,job_5416,1
cand_5417,job_5417,0
cand_5418,job_5418,0
cand_5419,job_5419,0
cand_5420,job_5420,1
cand_5421,job_5421,0
cand_5422,job_5422,0
cand_5423,job_5423,0
cand_5424,job_5424,1
cand_5425,job_5425,1
cand_5426,job_5426,1
cand_5427,job_5427,1
cand_5428,job_5428,1
cand_5429,job_5429,1
cand_5430,job_5430,0
cand_5431,job_5431,0
cand_5432,job_5432,1
cand_5433,job_5433,0
cand_5434,job_5434,0
cand_5435,job_5435,1
cand_5436,job_5436,0
cand_5437,job_5437,0
cand_5438,job_5438,1
cand_5439,job_5439,0
cand_5440,job_5440,1
cand_5441,job_5441,0
cand_5442,job_5442,0
cand_5443,job_5443,1
cand_5444,job_5444,1
cand_5445,job_5445,0
cand_5446,job_5446,0
cand_5447,job_5447,0
cand_5448,job_5448,1
cand_5449,job_5449,1
cand_5450,job_5450,0
cand_5451,job_5451,1
cand_5452,job_5452,0
cand_5453,job_5453,0
cand_5454,job_5454,1
cand_5455,job_5455,0
cand_5456,job_5456,0
cand_5457,job_5457,0
cand_5458,job_5458,1
cand_5459,job_5459,0
cand_5460,job_5460,1
cand_5461,job_5461,0
cand_5462,job_5462,0
cand_5463,job_5463,1
cand_5464,job_5464,1
cand_5465,job_5465,1
cand_5466,job_5466,1
cand_5467,job_5467,1
cand_5468,job_5468,1
cand_5469,job_5469,1
cand_5470,job_5470,0
cand_5471,job_5471,1
cand_5472,job_5472,1
cand_5473,job_5473,1
cand_5474,job_5474,1
cand_5475,job_5475,0
cand_5476,job_5476,1
cand_5477,job_5477,0
cand_5478,job_5478,0
cand_5479,job_5479,0
cand_5480,job_5480,1
cand_5481,job_5481,0
cand_5482,job_5482,1
cand_5483,job_5483,0
cand_5484,job_5484,1
cand_5485,job_5485,1
cand_5486,job_5486,1
cand_5487,job_5487,1
cand_5488,job_5488,1
cand_5489,job_5489,0
cand_5490,job_5490,1
cand_5491,job_5491,1
cand_5492,job_5492,1
cand_5493,job_5493,0
cand_5494,job_5494,1
cand_5495,job_5495,1
cand_5496,job_5496,0
cand_5497,job_5497,0
cand_5498,job_5498,0
cand_5499,job_5499,0
cand_5500,job_5500,1
cand_5501,job_5501,1
cand_5502,job_5502,0
cand_5503,job_5503,0
cand_5504,job_5504,0
cand_5505,job_5505,0
cand_5506,job_5506,1
cand_5507,job_5507,0
cand_5508,job_5508,0
cand_5509,job_5509,1
cand_5510,job_5510,0
cand_5511,job_5511,0
cand_5512,job_5512,0
cand_5513,job_5513,1
cand_5514,job_5514,1
cand_5515,job_5515,1
cand_5516,job_5516,1
cand_5517,job_5517,0
cand_5518,job_5518,1
cand_5519,job_5519,1
cand_5520,job_5520,0
cand_5521,job_5521,1
cand_5522,job_5522,0
cand_5523,job_5523,1
cand_5524,job_5524,0
cand_5525,job_5525,0
cand_5526,job_5526,1
cand_5527,job_5527,0
cand_5528,job_5528,0
cand_5529,job_5529,1
cand_5530,job_5530,1
cand_5531,job_5531,0
cand_5532,job_5532,1
cand_5533,job_5533,1
cand_5534,job_5534,1
cand_5535,job_5535,1
cand_5536,job_5536,1
cand_5537,job_5537,1
cand_5538,job_5538,0
cand_5539,job_5539,0
cand_5540,job_5540,0
cand_5541,job_5541,1
cand_5542,job_5542,0
cand_5543,job_5543,1
cand_5544,job_5544,0
cand_5545,job_5545,1
cand_5546,job_5546,1
cand_5547,job_5547,0
cand_5548,job_5548,0
cand_5549,job_5549,0
cand_5550,job_5550,1
cand_5551,job_5551,0
cand_5552,job_5552,1
cand_5553,job_5553,1
cand_5554,job_5554,0
cand_5555,job_5555,1
cand_5556,job_5556,0
cand_5557,job_5557,1
cand_5558,job_5558,0
cand_5559,job_5559,0
cand_5560,job_5560,1
cand_5561,job_5561,0
cand_5562,job_5562,0
cand_5563,job_5563,0
cand_5564,job_5564,0
cand_5565,job_5565,1
cand_5566,job_5566,1
cand_5567,job_5567,0
cand_5568,job_5568,0
cand_5569,job_5569,1
cand_5570,job_5570,1
cand_5571,job_5571,1
cand_5572,job_5572,1
cand_5573,job_5573,0
cand_5574,job_5574,1
cand_5575,job_5575,0
cand_5576,job_5576,0
cand_5577,job_5577,0
cand_5578,job_5578,1
cand_5579,job_5579,1
cand_5580,job_5580,1
cand_5581,job_5581,0
cand_5582,job_5582,0
cand_5583,job_5583,1
cand_5584,job_5584,1
cand_5585,job_5585,1
cand_5586,job_5586,0
cand_5587,job_5587,0
cand_5588,job_5588,0
cand_5589,job_5589,0
cand_5590,job_5590,0
cand_5591,job_5591,1
cand_5592,job_5592,0
cand_5593,job_5593,1
cand_5594,job_5594,0
cand_5595,job_5595,0
cand_5596,job_5596,0
cand_5597,job_5597,1
cand_5598,job_5598,1
cand_5599,job_5599,0
cand_5600,job_5600,1
cand_5601,job_5601,1
cand_5602,job_5602,1
cand_5603,job_5603,0
cand_5604,job_5604,1
cand_5605,job_5605,0
cand_5606,job_5606,0
cand_5607,job_5607,0
cand_5608,job_5608,0
cand_5609,job_5609,1
cand_5610,job_5610,1
cand_5611,job_5611,0
cand_5612,job_5612,1
cand_5613,job_5613,1
cand_5614,job_5614,1
cand_5615,job_5615,1
cand_5616,job_5616,1
cand_5617,job_5617,0
cand_5618,job_5618,1
cand_5619,job_5619,0
cand_5620,job_5620,1
cand_5621,job_5621,1
cand_5622,job_5622,0
cand_5623,job_5623,0
cand_5624,job_5624,1
cand_5625,job_5625,1
cand_5626,job_5626,0
cand_5627,job_5627,1
cand_5628,job_5628,1
cand_5629,job_5629,1
cand_5630,job_5630,0
cand_5631,job_5631,1
cand_5632,job_5632,0
cand_5633,job_5633,1
cand_5634,job_5634,1
cand_5635,job_5635,0
cand_5636,job_5636,0
cand_5637,job_5637,1
cand_5638,job_5638,1
cand_5639,job_5639,1
cand_5640,job_5640,0
cand_5641,job_5641,0
cand_5642,job_5642,1
cand_5643,job_5643,1
cand_5644,job_5644,0
cand_5645,job_5645,0
cand_5646,job_5646,1
cand_5647,job_5647,1
cand_5648,job_5648,0
cand_5649,job_5649,0
cand_5650,job_5650,1
cand_5651,job_5651,1
cand_5652,job_5652,0
cand_5653,job_5653,0
cand_5654,job_5654,1
cand_5655,job_5655,1
cand_5656,job_5656,1
cand_5657,job_5657,0
cand_5658,job_5658,0
cand_5659,job_5659,0
cand_5660,job_5660,0
cand_5661,job_5661,1
cand_5662,job_5662,0
cand_5663,job_5663,0
cand_5664,job_5664,1
cand_5665,job_5665,0
cand_5666,job_5666,0
cand_5667,job_5667,0
cand_5668,job_5668,1
cand_5669,job_5669,1
cand_5670,job_5670,1
cand_5671,job_5671,1
cand_5672,job_5672,1
cand_5673,job_5673,0
cand_5674,job_5674,1
cand_5675,job_5675,1
cand_5676,job_5676,0
cand_5677,job_5677,0
cand_5678,job_5678,0
cand_5679,job_5679,0
cand_5680,job_5680,1
cand_5681,job_5681,1
cand_5682,job_5682,1
cand_5683,job_5683,0
cand_5684,job_5684,0
cand_5685,job_5685,1
cand_5686,job_5686,1
cand_5687,job_5687,0
cand_5688,job_5688,0
cand_5689,job_5689,1
cand_5690,job_5690,0
cand_5691,job_5691,1
cand_5692,job_5692,1
cand_5693,job_5693,1
cand_5694,job_5694,1
cand_5695,job_5695,1
cand_5696,job_5696,0
cand_5697,job_5697,0
cand_5698,job_5698,0
cand_5699,job_5699,0
cand_5700,job_5700,0
cand_5701,job_5701,1
cand_5702,job_5702,1
cand_5703,job_5703,1
cand_5704,job_5704,0
cand_5705,job_5705,1
cand_5706,job_5706,1
cand_5707,job_5707,0
cand_5708,job_5708,0
cand_5709,job_5709,1
cand_5710,job_5710,1
cand_5711,job_5711,0
cand_5712,job_5712,0
cand_5713,job_5713,0
cand_5714,job_5714,1
cand_5715,job_5715,0
cand_5716,job_5716,1
cand_5717,job_5717,0
cand_5718,job_5718,1
cand_5719,job_5719,1
cand_5720,job_5720,0
cand_5721,job_5721,0
cand_5722,job_5722,0
cand_5723,job_5723,1
cand_5724,job_5724,1
cand_5725,job_5725,0
cand_5726,job_5726,1
cand_5727,job_5727,1
cand_5728,job_5728,0
cand_5729,job_5729,1
cand_5730,job_5730,0
cand_5731,job_5731,0
cand_5732,job_5732,1
cand_5733,job_5733,0
cand_5734,job_5734,0
cand_5735,job_5735,0
cand_5736,job_5736,1
cand_5737,job_5737,1
cand_5738,job_5738,1
cand_5739,job_5739,1
cand_5740,job_5740,1
cand_5741,job_5741,0
cand_5742,job_5742,1
cand_5743,job_5743,1
cand_5744,job_5744,0
cand_5745,job_5745,0
cand_5746,job_5746,0
cand_5747,job_5747,0
cand_5748,job_5748,0
cand_5749,job_5749,0
cand_5750,job_5750,1
cand_5751,job_5751,1
cand_5752,job_5752,1
cand_5753,job_5753,1
cand_5754,job_5754,1
cand_5755,job_5755,1
cand_5756,job_5756,0
cand_5757,job_5757,0
cand_5758,job_5758,1
cand_5759,job_5759,1
cand_5760,job_5760,0
cand_5761,job_5761,0
cand_5762,job_5762,1
cand_5763,job_5763,1
cand_5764,job_5764,0
cand_5765,job_5765,1
cand_5766,job_5766,1
cand_5767,job_5767,0
cand_5768,job_5768,1
cand_5769,job_5769,0
cand_5770,job_5770,1
cand_5771,job_5771,0
cand_5772,job_5772,0
cand_5773,job_5773,1
cand_5774,job_5774,0
cand_5775,job_5775,1
cand_5776,job_5776,1
cand_5777,job_5777,1
cand_5778,job_5778,0
cand_5779,job_5779,0
cand_5780,job_5780,1
cand_5781,job_5781,1
cand_5782,job_5782,0
cand_5783,job_5783,1
cand_5784,job_5784,0
cand_5785,job_5785,1
cand_5786,job_5786,0
cand_5787,job_5787,0
cand_5788,job_5788,1
cand_5789,job_5789,1
cand_5790,job_5790,1
cand_5791,job_5791,1
cand_5792,job_5792,0
cand_5793,job_5793,1
cand_5794,job_5794,0
cand_5795,job_5795,0
cand_5796,job_5796,1
cand_5797,job_5797,0
cand_5798,job_5798,1
cand_5799,job_5799,1
cand_5800,job_5800,1
cand_5801,job_5801,0
cand_5802,job_5802,1
cand_5803,job_5803,0
cand_5804,job_5804,0
cand_5805,job_5805,0
cand_5806,job_5806,0
cand_5807,job_5807,0
cand_5808,job_5808,1
cand_5809,job_5809,1
cand_5810,job_5810,1
cand_5811,job_5811,1
cand_5812,job_5812,1
cand_5813,job_5813,1
cand_5814,job_5814,1
cand_5815,job_5815,0
cand_5816,job_5816,0
cand_5817,job_5817,0
cand_5818,job_5818,1
cand_5819,job_5819,0
cand_5820,job_5820,1
cand_5821,job_5821,1
cand_5822,job_5822,1
cand_5823,job_5823,1
cand_5824,job_5824,0
cand_5825,job_5825,0
cand_5826,job_5826,1
cand_5827,job_5827,0
cand_5828,job_5828,0
cand_5829,job_5829,1
cand_5830,job_5830,0
cand_5831,job_5831,0
cand_5832,job_5832,1
cand_5833,job_5833,0
cand_5834,job_5834,1
cand_5835,job_5835,1
cand_5836,job_5836,0
cand_5837,job_5837,1
cand_5838,job_5838,0
cand_5839,job_5839,0
cand_5840,job_5840,0
cand_5841,job_5841,0
cand_5842,job_5842,0
cand_5843,job_5843,1
cand_5844,job_5844,0
cand_5845,job_5845,1
cand_5846,job_5846,0
cand_5847,job_5847,1
cand_5848,job_5848,1
cand_5849,job_5849,0
cand_5850,job_5850,0
cand_5851,job_5851,0
cand_5852,job_5852,0
cand_5853,job_5853,0
cand_5854,job_5854,1
cand_5855,job_5855,1
cand_5856,job_5856,1
cand_5857,job_5857,0
cand_5858,job_5858,0
cand_5859,job_5859,1
cand_5860,job_5860,0
cand_5861,job_5861,1
cand_5862,job_5862,0
cand_5863,job_5863,1
cand_5864,job_5864,0
cand_5865,job_5865,1
cand_5866,job_5866,0
cand_5867,job_5867,0
cand_5868,job_5868,0
cand_5869,job_5869,1
cand_5870,job_5870,0
cand_5871,job_5871,0
cand_5872,job_5872,1
cand_5873,job_5873,0
cand_5874,job_5874,1
cand_5875,job_5875,1
cand_5876,job_5876,1
cand_5877,job_5877,1
cand_5878,job_5878,1
cand_5879,job_5879,0
cand_5880,job_5880,1
cand_5881,job_5881,0
cand_5882,job_5882,1
cand_5883,job_5883,1
cand_5884,job_5884,0
cand_5885,job_5885,0
cand_5886,job_5886,1
cand_5887,job_5887,0
cand_5888,job_5888,1
cand_5889,job_5889,1
cand_5890,job_5890,0
cand_5891,job_5891,0
cand_5892,job_5892,0
cand_5893,job_5893,0
cand_5894,job_5894,1
cand_5895,job_5895,0
cand_5896,job_5896,0
cand_5897,job_5897,1
cand_5898,job_5898,1
cand_5899,job_5899,1
cand_5900,job_5900,1
cand_5901,job_5901,1
cand_5902,job_5902,0
cand_5903,job_5903,0
cand_5904,job_5904,0
cand_5905,job_5905,1
cand_5906,job_5906,1
cand_5907,job_5907,1
cand_5908,job_5908,1
cand_5909,job_5909,1
cand_5910,job_5910,1
cand_5911,job_5911,1
cand_5912,job_5912,0
cand_5913,job_5913,1
cand_5914,job_5914,1
cand_5915,job_5915,0
cand_5916,job_5916,1
cand_5917,job_5917,0
cand_5918,job_5918,1
cand_5919,job_5919,1
cand_5920,job_5920,0
cand_5921,job_5921,1
cand_5922,job_5922,1
cand_5923,job_5923,1
cand_5924,job_5924,0
cand_5925,job_5925,1
cand_5926,job_5926,1
cand_5927,job_5927,0
cand_5928,job_5928,0
cand_5929,job_5929,1
cand_5930,job_5930,0
cand_5931,job_5931,1
cand_5932,job_5932,1
cand_5933,job_5933,0
cand_5934,job_5934,0
cand_5935,job_5935,1
cand_5936,job_5936,1
cand_5937,job_5937,0
cand_5938,job_5938,1
cand_5939,job_5939,1
cand_5940,job_5940,0
cand_5941,job_5941,1
cand_5942,job_5942,0
cand_5943,job_5943,0
cand_5944,job_5944,0
cand_5945,job_5945,0
cand_5946,job_5946,1
cand_5947,job_5947,1
cand_5948,job_5948,0
cand_5949,job_5949,1
cand_5950,job_5950,1
cand_5951,job_5951,0
cand_5952,job_5952,0
cand_5953,job_5953,0
cand_5954,job_5954,1
cand_5955,job_5955,0
cand_5956,job_5956,1
cand_5957,job_5957,1
cand_5958,job_5958,0
cand_5959,job_5959,0
cand_5960,job_5960,1
cand_5961,job_5961,0
cand_5962,job_5962,1
cand_5963,job_5963,1
cand_5964,job_5964,1
cand_5965,job_5965,0
cand_5966,job_5966,0
cand_5967,job_5967,0
cand_5968,job_5968,0
cand_5969,job_5969,1
cand_5970,job_5970,0
cand_5971,job_5971,1
cand_5972,job_5972,0
cand_5973,job_5973,1
cand_5974,job_5974,1
cand_5975,job_5975,1
cand_5976,job_5976,0
cand_5977,job_5977,0
cand_5978,job_5978,1
cand_5979,job_5979,1
cand_5980,job_5980,1
cand_5981,job_5981,1
cand_5982,job_5982,1
cand_5983,job_5983,0
cand_5984,job_5984,0
cand_5985,job_5985,0
cand_5986,job_5986,1
cand_5987,job_5987,1
cand_5988,job_5988,1
cand_5989,job_5989,0
cand_5990,job_5990,1
cand_5991,job_5991,0
cand_5992,job_5992,0
cand_5993,job_5993,0
cand_5994,job_5994,1
cand_5995,job_5995,0
cand_5996,job_5996,0
cand_5997,job_5997,1
cand_5998,job_5998,1
cand_5999,job_5999,0
cand_6000,job_6000,0
cand_6001,job_6001,0
